word,display,translation,example,type,example_source,question_id,count,target_language
kaufen,kaufen,Buy,"Sie haben in Deutschland einen Fernseher gekauft. Zu Hause packen Sie den Fernseher aus, doch er funktioniert nicht. Der Fernseher ist kaputt. Was können Sie machen?",verb,question,290,1,en
kellner,"der Kellner, Kellner",waiter,"Ein Mann mit dunkler Hautfarbe bewirbt sich um eine Stelle als Kellner in einem Restaurant in Deutschland. Was ist ein Beispiel für Diskriminierung? Er bekommt die Stelle nur deshalb nicht, weil …",noun,question,289,1,en
kennzeichnen,kennzeichnen,characterize,Was kennzeichnete den NS-Staat? Eine Politik …,verb,question,161,1,en
kindererziehung,die Kindererziehung,child education,Wer ist in Deutschland hauptsächlich verantwortlich für die Kindererziehung?,noun,question,249,1,en
kindergartenplatz,"der Kindergartenplatz, Kindergartenplätze",kindergarten place,einen Kindergartenplatz.,noun,answer,269,1,en
kirchensteuer,"die Kirchensteuer, Kirchensteuern",church tax,"es eine Kirchensteuer gibt, die an die Einkommen- und Lohnsteuer geknüpft ist.",noun,answer,291,1,en
kniefall,"der Kniefall, Kniefälle",genuflection,Was wollte Willy Brandt mit seinem Kniefall 1970 im ehemaligen jüdischen Ghetto in Warschau ausdrücken?,noun,question,181,1,en
knüpfen,knüpfen,knot,"es eine Kirchensteuer gibt, die an die Einkommen- und Lohnsteuer geknüpft ist.",verb,answer,291,1,en
kommunalwahl,"die Kommunalwahl, Kommunalwahlen",local election,Ab welchem Alter darf man in Berlin bei Kommunalwahlen (Wahl der Bezirksverordnetenversammlung) wählen?,noun,question,BE-4,1,en
krankenversicherung,"die Krankenversicherung, Krankenversicherungen",health insurance,die Krankenversicherung,noun,answer,36,1,en
kulturell,kulturellem,cultural,"Womit kann man in der Bundesrepublik Deutschland geehrt werden, wenn man auf politischem, wirtschaftlichem, kulturellem, geistigem oder sozialem Gebiet eine besondere Leistung erbracht hat? Mit dem …",word,question,102,1,en
kurz,kurz,short,Eine Frau ist schwanger. Sie ist kurz vor und nach der Geburt ihres Kindes vom Gesetz besonders beschützt. Wie heißt dieser Schutz?,word,question,247,1,en
kämpfen,kämpfen,battle,wenn sie gegen die Verfassung kämpft,verb,answer,43,1,en
kündigen,kündigen,cancel,"Was kann ich in Deutschland machen, wenn mir meine Arbeitgeberin/mein Arbeitgeber zu Unrecht gekündigt hat?",verb,question,138,1,en
kündigungsfrist,"die Kündigungsfrist, Kündigungsfristen",notice period,die Kündigungsfrist,noun,answer,287,1,en
kündigungsschutzklage,"die Kündigungsschutzklage, Kündigungsschutzklagen",action for unfair dismissal,Kündigungsschutzklage erheben,noun,answer,138,1,en
landesflagge,Landesflagge,national flag,Welche Farben hat die Landesflagge von Berlin?,word,question,BE-5,1,en
landesparlament,Landesparlament,state parliament,Für wie viele Jahre wird das Landesparlament in Berlin gewählt?,word,question,BE-3,1,en
landesweit,landesweite,nationwide,landesweite Streiks und ein Volksaufstand,word,answer,210,1,en
landeszentrale,Landeszentrale,national center,bei der Landeszentrale für politische Bildung,word,answer,BE-6,1,en
landweg,"der Landweg, Landwege",country lane,Die Sowjetunion unterbrach den gesamten Verkehr auf dem Landwege.,noun,answer,178,1,en
lange,Lange,long,"Im Jahr 1953 gab es in der DDR einen Aufstand, an den lange Zeit in der Bundesrepublik Deutschland ein Feiertag erinnerte. Wann war das?",noun,question,186,1,en
lassen,lassen,leave,"In Deutschland dürfen Ehepaare sich scheiden lassen. Meistens müssen sie dazu das ""Trennungsjahr"" einhalten. Was bedeutet das?",verb,question,254,1,en
lebensform,"die Lebensform, Lebensformen",life form,Welche Lebensform ist in Deutschland nicht erlaubt?,noun,question,272,1,en
lebensjahr,"das Lebensjahr, Lebensjahre",year of life,"In Deutschland können Eltern bis zum 14. Lebensjahr ihres Kindes entscheiden, ob es in der Schule am …",noun,question,2,1,en
lebensversicherung,"die Lebensversicherung, Lebensversicherungen",life insurance,die Lebensversicherung,noun,answer,100,1,en
legen,legen,lay,Ich lege Widerspruch bei der Behörde ein.,verb,answer,283,1,en
lehrstellensuche,Lehrstellensuche,apprenticeship search,Lehrstellensuche.,word,answer,259,1,en
leistung,"die Leistung, Leistungen",performance,"Womit kann man in der Bundesrepublik Deutschland geehrt werden, wenn man auf politischem, wirtschaftlichem, kulturellem, geistigem oder sozialem Gebiet eine besondere Leistung erbracht hat? Mit dem …",noun,question,102,1,en
leiten,leiten,guide,Wer leitet das deutsche Bundeskabinett?,verb,question,82,1,en
lernen,lernen,Learn,Erwachsene müssen auch nach der Ausbildung immer weiter lernen.,verb,answer,284,1,en
letzte,die Letzte,last,In Deutschland nennt man die letzten vier Wochen vor Weihnachten …,noun,question,296,1,en
lohnsteuer,"die Lohnsteuer, Lohnsteuern",wage tax,"es eine Kirchensteuer gibt, die an die Einkommen- und Lohnsteuer geknüpft ist.",noun,answer,291,1,en
luftbrücke,"die Luftbrücke, Luftbrücken",air bridge,Vom Juni 1948 bis zum Mai 1949 wurden die Bürgerinnen und Bürger von West-Berlin durch eine Luftbrücke versorgt. Welcher Umstand war dafür verantwortlich?,noun,question,178,1,en
maske,"die Maske, Masken",mask,Zu welchem Fest tragen Menschen in Deutschland bunte Kostüme und Masken?,noun,question,264,1,en
maßnahme,"die Maßnahme, Maßnahmen",measure,Welche Maßnahme schafft in Deutschland soziale Sicherheit?,noun,question,36,1,en
menschenwürde,die Menschenwürde,human dignity,die Unantastbarkeit der Menschenwürde,noun,answer,18,1,en
merkmal,"das Merkmal, Merkmale",characteristic,Was ist kein Merkmal unserer Demokratie?,noun,question,30,1,en
mietshaus,"das Mietshaus, Mietshäuser",tenement,"In den meisten Mietshäusern in Deutschland gibt es eine ""Hausordnung"". Was steht in einer solchen ""Hausordnung""? Sie nennt …",noun,question,279,1,en
militärbündnis,"das Militärbündnis, Militärbündnisse",military alliance,In welchem Militärbündnis war die DDR Mitglied?,noun,question,207,1,en
mir,"der Mir, Mirs",me,"Was kann ich in Deutschland machen, wenn mir meine Arbeitgeberin/mein Arbeitgeber zu Unrecht gekündigt hat?",noun,question,138,1,en
mitarbeiterin,"die Mitarbeiterin, Mitarbeiterinnen",employee,Frau Frost arbeitet als fest angestellte Mitarbeiterin in einem Büro. Was muss sie nicht von ihrem Gehalt bezahlen?,noun,question,285,1,en
mitgliedstaat,"der Mitgliedstaat, Mitgliedstaaten",member state,Wie viele Mitgliedstaaten hat die EU heute?,noun,question,236,1,en
mutterschutz,Mutterschutz,maternity protection,Mutterschutz,word,answer,247,1,en
nachfrage,"die Nachfrage, Nachfragen",demand,"richtet sich nach Angebot und Nachfrage, aber der Staat sorgt für einen sozialen Ausgleich.",noun,answer,171,1,en
nachtruhe,die Nachtruhe,night's rest,Wann beginnt die gesetzliche Nachtruhe in Deutschland?,noun,question,266,1,en
nehmen,nehmen,take,"Es kann ein Kind, das geschlagen wird oder hungern muss, aus der Familie nehmen.",verb,answer,258,1,en
nein,das Nein,no,"Nein, denn die Pressefreiheit ist ein Grundrecht. Sie kann nicht abgeschafft werden.",noun,answer,12,1,en
neue,die Neue,new,Mit dem Beitritt der DDR zur Bundesrepublik Deutschland gehören die neuen Bundesländer nun auch …,noun,question,205,1,en
neues,das Neues,new,Wer beschließt in Deutschland ein neues Gesetz?,noun,question,42,1,en
niemand,der Niemand,nobody,Niemand darf z.B. wegen einer Behinderung benachteiligt werden.,noun,answer,262,1,en
nun,nun,now,Mit dem Beitritt der DDR zur Bundesrepublik Deutschland gehören die neuen Bundesländer nun auch …,word,question,205,1,en
nämlich,nämlich,namely,"Das Europäische Parlament wird regelmäßig gewählt, nämlich alle …",word,question,230,1,en
offen,offen,open,"In Deutschland dürfen Menschen offen etwas gegen die Regierung sagen, weil …",word,question,1,1,en
oft,oft,often,Wie oft gibt es normalerweise Bundestagswahlen in Deutschland?,word,question,109,1,en
opfer,"das Opfer, Opfer",victim,an die Opfer des Nationalsozialismus,noun,answer,206,1,en
ordnungsamt,"das Ordnungsamt, Ordnungsämter",regulatory office,Ordnungsamt,noun,answer,56,1,en
ort,der Ort,place,An welchen Orten arbeitet das Europäische Parlament?,noun,question,238,1,en
ostern,"das Ostern, Ostern",easter,Was ist in Deutschland ein Brauch zu Ostern?,noun,question,293,1,en
ostvertrag,Ostverträge,eastern treaty,"Welcher Politiker steht für die ""Ostverträge""?",word,question,211,1,en
paar,"das Paar, Paare",pair,Wer darf in Deutschland nicht als Paar zusammenleben?,noun,question,245,1,en
packen,packen,pack,"Sie haben in Deutschland einen Fernseher gekauft. Zu Hause packen Sie den Fernseher aus, doch er funktioniert nicht. Der Fernseher ist kaputt. Was können Sie machen?",verb,question,290,1,en
parlamentsmitglied,"das Parlamentsmitglied, Parlamentsmitglieder",member of parliament,"Parlamentsmitglieder, die von den Bürgerinnen und Bürgern gewählt werden, nennt man …",noun,question,128,1,en
passiern,passiern,pass,Was passierte am 9. November 1938 in Deutschland?,verb,question,164,1,en
passkontrolle,"die Passkontrolle, Passkontrollen",passport control,Deutsche können in viele Länder Europas ohne Passkontrolle reisen.,noun,answer,221,1,en
pfingsten,"das Pfingsten, Pfingsten",Pentecost,Pfingsten ist ein …,noun,question,294,1,en
pflegeversicherung,"die Pflegeversicherung, Pflegeversicherungen",long-term care insurance,Zu welcher Versicherung gehört die Pflegeversicherung?,noun,question,45,1,en
planwirtschaft,"die Planwirtschaft, Planwirtschaften",planned economy,Planwirtschaft,noun,answer,203,1,en
plenarsaal,"der Plenarsaal, Plenarsäle",plenary hall,Welches Symbol ist im Plenarsaal des Deutschen Bundestages zu sehen?,noun,question,216,1,en
politiker,"der Politiker, Politiker",politician,"Welcher Politiker steht für die ""Ostverträge""?",noun,question,211,1,en
pressezensur,Pressezensur,press censorship,Pressezensur,word,answer,30,1,en
prozent,"das Prozent, Prozente",percent,"Wie viel Prozent der Zweitstimmen müssen Parteien mindestens bekommen, um in den Deutschen Bundestag gewählt zu werden?",noun,question,117,1,en
prägen,prägen,shape,Welche Religion hat die europäische und deutsche Kultur geprägt?,verb,question,295,1,en
prüfung,"die Prüfung, Prüfungen",audit,"Eine junge Frau will den Führerschein machen. Sie hat Angst vor der Prüfung, weil ihre Muttersprache nicht Deutsch ist. Was ist richtig?",noun,question,268,1,en
rassismus,"der Rassismus, Rassismen",racism,des staatlichen Rassismus,noun,answer,161,1,en
rechnung,"die Rechnung, Rechnungen",invoice,"Was tun Sie, wenn Sie eine falsche Rechnung von einer deutschen Behörde bekommen?",noun,question,283,1,en
rechtlich,rechtlichen,legal,184. Auf welcher rechtlichen Grundlage wurde der Staat Israel gegründet?,word,question,184,1,en
rechtsanwalt,"der Rechtsanwalt, Rechtsanwälte",attorney at law,eine Rechtsanwältin/ein Rechtsanwalt,noun,answer,141,1,en
rechtsanwältin,"die Rechtsanwältin, Rechtsanwältinnen",attorney at law,eine Rechtsanwältin/ein Rechtsanwalt,noun,answer,141,1,en
rechtsfrage,"die Rechtsfrage, Rechtsfragen",legal question,Wer berät in Deutschland Personen bei Rechtsfragen und vertritt sie vor Gericht?,noun,question,141,1,en
rechtsprechend,rechtsprechenden,legally speaking,rechtsprechenden Gewalt.,word,answer,144,1,en
regel,"die Regel, Regeln",regulates,"Regeln, an die sich alle Bewohnerinnen und Bewohner halten müssen.",noun,answer,279,1,en
regieren,Regieren,govern,In Deutschland kann ein Regierungswechsel in einem Bundesland Auswirkungen auf die Bundespolitik haben. Das Regieren wird …,word,question,91,1,en
regierungsbildung,"die Regierungsbildung, Regierungsbildungen",government formation,viele kleine Parteien die Regierungsbildung erschweren.,noun,answer,127,1,en
regierungsvertreter,"der Regierungsvertreter, Regierungsvertreter",government representative,die Regierungsvertreter der Bundesländer,noun,answer,85,1,en
regierungswechsel,"der Regierungswechsel, Regierungswechsel",change of government,In Deutschland kann ein Regierungswechsel in einem Bundesland Auswirkungen auf die Bundespolitik haben. Das Regieren wird …,noun,question,91,1,en
reichskanzler,"der Reichskanzler, Reichskanzler",imperial chancellor,In welchem Jahr wurde Hitler Reichskanzler?,noun,question,156,1,en
reisen,reisen,travel,Deutsche können in viele Länder Europas ohne Passkontrolle reisen.,verb,answer,221,1,en
reklamieren,reklamieren,complain,den Fernseher reklamieren,verb,answer,290,1,en
religionsgemeinschaft,"die Religionsgemeinschaft, Religionsgemeinschaften",religious community,sind Staat und Religionsgemeinschaften voneinander getrennt.,noun,answer,33,1,en
religionsunterricht,der Religionsunterricht,religious education,Religionsunterricht teilnimmt.,noun,answer,2,1,en
repräsentieren,repräsentieren,represent,repräsentiert das Land.,verb,answer,84,1,en
respektieren,respektieren,respect,Sie müssen die Entscheidung der volljährigen Tochter respektieren.,verb,answer,267,1,en
richten,richten,direct,"richtet sich nach Angebot und Nachfrage, aber der Staat sorgt für einen sozialen Ausgleich.",verb,answer,171,1,en
rufen,rufen,call,"Bei welchen Demonstrationen in Deutschland riefen die Menschen ""Wir sind das Volk""?",verb,question,166,1,en
rund,"das Rund, Runde",round,Wer darf bei den rund 40 jüdischen Makkabi-Sportvereinen Mitglied werden?,noun,question,118,1,en
sachse,"der Sachse, Sachsen",axis,"Mecklenburg-Vorpommern, Brandenburg, Sachsen, Sachsen-Anhalt, Thüringen",noun,answer,201,1,en
schaffen,schaffen,create,Welche Maßnahme schafft in Deutschland soziale Sicherheit?,verb,question,36,1,en
scheiden,scheiden,divorce,"In Deutschland dürfen Ehepaare sich scheiden lassen. Meistens müssen sie dazu das ""Trennungsjahr"" einhalten. Was bedeutet das?",verb,question,254,1,en
schenk,"der Schenk, Schenken",gift,Claus Schenk Graf von Stauffenberg wurde bekannt durch …,noun,question,162,1,en
schlecht,schlecht,bad,"Was sollten Sie tun, wenn Sie von Ihrer Ansprechpartnerin/Ihrem Ansprechpartner in einer deutschen Behörde schlecht behandelt werden?",word,question,276,1,en
schloss,schloss,lock,Durch welche Verträge schloss sich die Bundesrepublik Deutschland mit anderen Staaten zur Europäischen Wirtschaftsgemeinschaft zusammen?,verb,question,239,1,en
schmücken,schmücken,decorate,einen Tannenbaum schmücken,verb,answer,271,1,en
schnell,schnell,fast,"Was man für die Arbeit können muss, ändert sich in Zukunft sehr schnell. Was kann man tun?",word,question,284,1,en
schulabschluss,"der Schulabschluss, Schulabschlüsse",school-leaving certificate,"Welchen Schulabschluss braucht man normalerweise, um an einer Universität in Deutschland ein Studium zu beginnen?",noun,question,244,1,en
schuld,"die Schuld, Schulden",Guilt,entscheidet mit Richterinnen/Richtern über Schuld und Strafe.,noun,answer,140,1,en
schulpflicht,"die Schulpflicht, Schulpflichten",Compulsory schooling,Schulpflicht,noun,answer,95,1,en
schulwesen,das Schulwesen,school system,Warum kontrolliert der Staat in Deutschland das Schulwesen?,noun,question,68,1,en
schutz,"der Schutz, Schutze",protection,Eine Frau ist schwanger. Sie ist kurz vor und nach der Geburt ihres Kindes vom Gesetz besonders beschützt. Wie heißt dieser Schutz?,noun,question,247,1,en
schwanger,schwanger,Pregnant,Eine Frau ist schwanger. Sie ist kurz vor und nach der Geburt ihres Kindes vom Gesetz besonders beschützt. Wie heißt dieser Schutz?,word,question,247,1,en
schwarz,das Schwarz,black,schwarz-rot-gold,noun,answer,214,1,en
schwierig,schwieriger,difficult,"schwieriger, wenn dadurch die Mehrheit im Bundesrat verändert wird.",word,answer,91,1,en
schwimmbad,"das Schwimmbad, Schwimmbäder",swimming pool,Zwei Freunde wollen in ein öffentliches Schwimmbad in Deutschland. Beide haben eine dunkle Hautfarbe und werden deshalb nicht hineingelassen. Welches Recht wird in dieser Situation verletzt? Das Recht auf …,noun,question,281,1,en
schöffe,"der Schöffe, Schöffen",juror,Was macht eine Schöffin/ein Schöffe in Deutschland? Sie/Er …,noun,question,140,1,en
schöffin,"die Schöffin, Schöffinnen",alderwoman,Was macht eine Schöffin/ein Schöffe in Deutschland? Sie/Er …,noun,question,140,1,en
sehen,sehen,See,Welches Symbol ist im Plenarsaal des Deutschen Bundestages zu sehen?,verb,question,216,1,en
sehr,sehr,very,"Was man für die Arbeit können muss, ändert sich in Zukunft sehr schnell. Was kann man tun?",word,question,284,1,en
selbst,das Selbst,itself,Man darf sich seinen Wohnort selbst aussuchen.,noun,answer,19,1,en
sitzen,sitzen,sit,im Rollstuhl sitzt.,verb,answer,278,1,en
sogenannter,sogenannten,so-called,206. Woran erinnern die sogenannten „Stolpersteine“ in Deutschland?,word,question,206,1,en
solcher,solchen,such,"In den meisten Mietshäusern in Deutschland gibt es eine ""Hausordnung"". Was steht in einer solchen ""Hausordnung""? Sie nennt …",word,question,279,1,en
sorgen,sorgen,provide,"richtet sich nach Angebot und Nachfrage, aber der Staat sorgt für einen sozialen Ausgleich.",verb,answer,171,1,en
sowjetisch,sowjetischen,Soviet,sowjetischen Besatzungszone,word,answer,172,1,en
sozialabgabe,Sozialabgaben,social security contribution,Sozialabgaben,word,answer,35,1,en
staatsangehörige,die Staatsangehörige,nationals,Er bezahlt für alle Staatsangehörigen Urlaubsreisen.,noun,answer,47,1,en
staatsform,"die Staatsform, Staatsformen",form of government,Was für eine Staatsform hat Deutschland?,noun,question,22,1,en
staatspräsident,"der Staatspräsident, Staatspräsidenten",president,Der damalige französische Staatspräsident François Mitterrand und der damalige deutsche Bundeskanzler Helmut Kohl gedenken in Verdun gemeinsam der Toten beider Weltkriege. Welches Ziel der Europäischen Union wird bei diesem Treffen deutlich?,noun,question,235,1,en
staatssicherheit,"die Staatssicherheit, Staatssicherheiten",state security,das Ministerium für Staatssicherheit.,noun,answer,199,1,en
standesamt,"das Standesamt, Standesämter",registry office,zum Standesamt,noun,answer,265,1,en
stark,stärksten,strong,eine Abgeordnete/ein Abgeordneter der stärksten Fraktion,word,answer,57,1,en
stellen,stellen,place,Sie muss einen Antrag bei der Elterngeldstelle stellen.,verb,answer,241,1,en
steuerbescheid,"der Steuerbescheid, Steuerbescheide",tax assessment,"Wenn Sie sich in Deutschland gegen einen falschen Steuerbescheid wehren wollen, müssen Sie …",noun,question,280,1,en
steuererklärung,"die Steuererklärung, Steuererklärungen",tax return,"Warum muss man in Deutschland bei der Steuererklärung aufschreiben, ob man zu einer Kirche gehört oder nicht? Weil …",noun,question,291,1,en
stimmzettel,"der Stimmzettel, Stimmzettel",ballot paper,"Welcher Stimmzettel wäre bei einer Bundestagswahl gültig? In Anlehnung an Bundeswahlordnung (BWO), Anlage 26",noun,question,130,1,en
stolperstein,"der Stolperstein, Stolpersteine",stumbling block,206. Woran erinnern die sogenannten „Stolpersteine“ in Deutschland?,noun,question,206,1,en
strafgesetze,Strafgesetze,criminal laws,"In Deutschland sind Jugendliche ab 14 Jahren strafmündig. Das bedeutet: Jugendliche, die 14 Jahre und älter sind und gegen Strafgesetze verstoßen, …",word,question,263,1,en
strafmündig,strafmündig,criminally liable,"In Deutschland sind Jugendliche ab 14 Jahren strafmündig. Das bedeutet: Jugendliche, die 14 Jahre und älter sind und gegen Strafgesetze verstoßen, …",word,question,263,1,en
straftat,"die Straftat, Straftaten",offense,eine Straftat begangen hat und angeklagt wird.,noun,answer,139,1,en
studium,"das Studium, Studien",study,"Welchen Schulabschluss braucht man normalerweise, um an einer Universität in Deutschland ein Studium zu beginnen?",noun,question,244,1,en
stufe,"die Stufe, Stufen",level,Die Bundesrepublik Deutschland hat einen dreistufigen Verwaltungsaufbau. Wie heißt die unterste politische Stufe?,noun,question,69,1,en
tannenbaum,"der Tannenbaum, Tannenbäume",fir tree,einen Tannenbaum schmücken,noun,answer,271,1,en
thema,das Thema,topic,Wo können Sie sich in Berlin über politische Themen informieren?,noun,question,BE-6,1,en
tochter,"die Tochter, Töchter",daughter,Sie müssen die Entscheidung der volljährigen Tochter respektieren.,noun,answer,267,1,en
tote,die Tote,dead,Der damalige französische Staatspräsident François Mitterrand und der damalige deutsche Bundeskanzler Helmut Kohl gedenken in Verdun gemeinsam der Toten beider Weltkriege. Welches Ziel der Europäischen Union wird bei diesem Treffen deutlich?,noun,question,235,1,en
tragen,tragen,carry,Zu welchem Fest tragen Menschen in Deutschland bunte Kostüme und Masken?,verb,question,264,1,en
treffen,"das Treffen, Treffen",meet,Der damalige französische Staatspräsident François Mitterrand und der damalige deutsche Bundeskanzler Helmut Kohl gedenken in Verdun gemeinsam der Toten beider Weltkriege. Welches Ziel der Europäischen Union wird bei diesem Treffen deutlich?,noun,question,235,1,en
trennungsjahr,Trennungsjahr,year of separation,"In Deutschland dürfen Ehepaare sich scheiden lassen. Meistens müssen sie dazu das ""Trennungsjahr"" einhalten. Was bedeutet das?",word,question,254,1,en
uhr,"die Uhr, Uhren",clock,um 22 Uhr,noun,answer,266,1,en
umsatzsteuer,"die Umsatzsteuer, Umsatzsteuern",sales tax,Umsatzsteuer,noun,answer,285,1,en
umstand,"der Umstand, Umstände",circumstance,Vom Juni 1948 bis zum Mai 1949 wurden die Bürgerinnen und Bürger von West-Berlin durch eine Luftbrücke versorgt. Welcher Umstand war dafür verantwortlich?,noun,question,178,1,en
umziehen,umziehen,move,"Wo müssen Sie sich anmelden, wenn Sie in Deutschland umziehen?",verb,question,253,1,en
unantastbarkeit,die Unantastbarkeit,inviolability,die Unantastbarkeit der Menschenwürde,noun,answer,18,1,en
unbedingt,unbedingt,absolutely,Ein Ehepaar möchte in Deutschland ein Restaurant eröffnen. Was braucht es dazu unbedingt?,word,question,256,1,en
unbezahlt,unbezahlt,unpaid,Sie arbeiten freiwillig und unbezahlt in Vereinen und Verbänden.,word,answer,132,1,en
ungerechtfertigt,ungerechtfertigter,unjustified,ungerechtfertigter Kündigung durch Ihre Chefin/Ihren Chef.,word,answer,136,1,en
ungleichbehandlung,Ungleichbehandlung,unequal treatment,Ungleichbehandlung der Bürgerinnen und Bürger durch den Staat.,word,answer,17,1,en
unrecht,das Unrecht,wrong,"Was kann ich in Deutschland machen, wenn mir meine Arbeitgeberin/mein Arbeitgeber zu Unrecht gekündigt hat?",noun,question,138,1,en
unterbrechen,unterbrechen,interrupt,Die Sowjetunion unterbrach den gesamten Verkehr auf dem Landwege.,verb,answer,178,1,en
unterliegen,unterliegen,subject to,Welchem Grundsatz unterliegen Wahlen in Deutschland? Wahlen in Deutschland sind …,verb,question,122,1,en
unterschiedlich,unterschiedlichen,different,weil dadurch die unterschiedlichen Meinungen der Bürgerinnen und Bürger vertreten werden,word,answer,41,1,en
unterstützung,"die Unterstützung, Unterstützungen",support,die Unterstützung einer Anwältin/eines Anwalts,noun,answer,275,1,en
urlaubsreise,"die Urlaubsreise, Urlaubsreisen",vacation trip,Er bezahlt für alle Staatsangehörigen Urlaubsreisen.,noun,answer,47,1,en
urteil,"das Urteil, Urteile",judgment,arbeitet an einem Gericht und spricht Urteile.,noun,answer,142,1,en
verabschiedung,"die Verabschiedung, Verabschiedungen",Adoption,an die Verabschiedung des Grundgesetzes,noun,answer,220,1,en
verantwortung,"die Verantwortung, Verantwortungen",responsibility,Woraus begründet sich Deutschlands besondere Verantwortung für Israel?,noun,question,288,1,en
verband,"der Verband, Verbände",association,Sie arbeiten freiwillig und unbezahlt in Vereinen und Verbänden.,noun,answer,132,1,en
verbot,"das Verbot, Verbote",forbidden,das Verbot von Parteien,noun,answer,170,1,en
verbrechen,"das Verbrechen, Verbrechen",crime,aus den nationalsozialistischen Verbrechen gegen Juden,noun,answer,288,1,en
verbreitung,"die Verbreitung, Verbreitungen",spread,bei der öffentlichen Verbreitung falscher Behauptungen über einzelne Personen,noun,answer,16,1,en
verdun,Verdun,evaporate,Der damalige französische Staatspräsident François Mitterrand und der damalige deutsche Bundeskanzler Helmut Kohl gedenken in Verdun gemeinsam der Toten beider Weltkriege. Welches Ziel der Europäischen Union wird bei diesem Treffen deutlich?,word,question,235,1,en
verein,"der Verein, Vereine",association,Sie arbeiten freiwillig und unbezahlt in Vereinen und Verbänden.,noun,answer,132,1,en
vereinbar,vereinbar,compatible,Was ist mit dem deutschen Grundgesetz vereinbar?,word,question,10,1,en
vereinigung,"die Vereinigung, Vereinigungen",association,Wie nennt man in Deutschland die Vereinigung von Abgeordneten einer Partei im Parlament?,noun,question,89,1,en
vereint,Vereinten,United,eine Resolution der Vereinten Nationen,word,answer,184,1,en
verfahren,"das Verfahren, Verfahren",procedure,Wie nennt man in Deutschland ein Verfahren vor einem Gericht?,noun,question,146,1,en
verfassungsorgan,"das Verfassungsorgan, Verfassungsorgane",constitutional body,Welches Organ gehört nicht zu den Verfassungsorganen Deutschlands?,noun,question,48,1,en
verfassungswidrig,verfassungswidrig,unconstitutional,verfassungswidrig.,word,answer,20,1,en
verfolgen,verfolgen,pursue,"Eine Partei in Deutschland verfolgt das Ziel, eine Diktatur zu errichten. Sie ist dann …",verb,question,20,1,en
vergebung,"die Vergebung, Vergebungen",forgiveness,Er bat Polen und die polnischen Juden um Vergebung.,noun,answer,181,1,en
verhaften,verhaften,arrest,Menschen von einer Privatpolizei ohne Grund verhaftet werden.,verb,answer,51,1,en
verhalten,"das Verhalten, Verhalten",behave,Was ist ein Beispiel für antisemitisches Verhalten?,noun,question,149,1,en
verhältniswahlrecht,"das Verhältniswahlrecht, Verhältniswahlrechte",proportional representation,Mehrheits- und Verhältniswahlrecht.,noun,answer,120,1,en
verkehr,"der Verkehr, Verkehre",traffic,Die Sowjetunion unterbrach den gesamten Verkehr auf dem Landwege.,noun,answer,178,1,en
verletzen,verletzen,injure,Zwei Freunde wollen in ein öffentliches Schwimmbad in Deutschland. Beide haben eine dunkle Hautfarbe und werden deshalb nicht hineingelassen. Welches Recht wird in dieser Situation verletzt? Das Recht auf …,verb,question,281,1,en
vernichtung,"die Vernichtung, Vernichtungen",destruction,der öffentliche Aufruf zur Vernichtung Israels,noun,answer,111,1,en
versorgen,versorgen,supply,Vom Juni 1948 bis zum Mai 1949 wurden die Bürgerinnen und Bürger von West-Berlin durch eine Luftbrücke versorgt. Welcher Umstand war dafür verantwortlich?,verb,question,178,1,en
verstehen,verstehen,understand,"Was versteht man unter dem Recht der ""Freizügigkeit"" in Deutschland?",verb,question,19,1,en
verstoßen,verstoßen,violated,"In Deutschland sind Jugendliche ab 14 Jahren strafmündig. Das bedeutet: Jugendliche, die 14 Jahre und älter sind und gegen Strafgesetze verstoßen, …",verb,question,263,1,en
verteilen,verteilen,distribute,Wie waren die Besatzungszonen Deutschlands nach 1945 verteilt?,verb,question,176,1,en
verwaltungsaufbau,Verwaltungsaufbau,administrative structure,Die Bundesrepublik Deutschland hat einen dreistufigen Verwaltungsaufbau. Wie heißt die unterste politische Stufe?,word,question,69,1,en
vielleicht,vielleicht,perhaps,Sie kann die Theorie-Prüfung vielleicht in ihrer Muttersprache machen. Es gibt mehr als zehn Sprachen zur Auswahl.,word,answer,268,1,en
volksaufstand,Volksaufstand,popular uprising,landesweite Streiks und ein Volksaufstand,word,answer,210,1,en
volkshochschule,"die Volkshochschule, Volkshochschulen",adult education center,Die Volkshochschule in Deutschland ist eine Einrichtung …,noun,question,270,1,en
voll,vollem,full,Wie heißt Deutschland mit vollem Namen?,word,question,212,1,en
volljährig,volljährig,of legal age,Ab welchem Alter ist man in Deutschland volljährig?,word,question,246,1,en
volljähriger,der Volljähriger,of age,Sie müssen die Entscheidung der volljährigen Tochter respektieren.,noun,answer,267,1,en
voneinander,voneinander,from each other,sind Staat und Religionsgemeinschaften voneinander getrennt.,word,answer,33,1,en
vorhang,"der Vorhang, Vorhänge",curtain,"Wofür stand der Ausdruck ""Eiserner Vorhang""? Für die Abschottung …",noun,question,185,1,en
vorher,vorher,before,Maik und Sybille wollen mit Freunden an ihrem deutschen Wohnort eine Demonstration auf der Straße abhalten. Was müssen sie vorher tun?,word,question,243,1,en
wahlbenachrichtigung,"die Wahlbenachrichtigung, Wahlbenachrichtigungen",election notification,eine Wahlbenachrichtigung von der Gemeinde,noun,answer,126,1,en
